Id_heladeria,Des_Heladeria,Comunidad_Autonoma,Consumo_In_Situ,Productos_Premium,HorasAbierto,Fecha,Anyo,Mes,Dia,Tipo,Temperatura,Ventas
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,20,0,9.1,325
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,22,0,10.9,787
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,23,1,9.8,874
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,24,2,10.9,860
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,25,0,12.7,443
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,26,0,11,420
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,27,0,10.2,490
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,28,0,7.9,314
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,29,0,9.3,553
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,11,30,1,8.3,636
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,1,2,11.8,522
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,2,0,8.9,478
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,3,0,12.4,393
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,4,0,13.5,402
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,5,0,13.2,673
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,6,3,13.1,1251
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,7,1,11.7,1078
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,8,3,10.7,1095
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,9,0,0,417
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,10,0,10.6,472
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,11,0,10.2,396
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,12,0,9.9,292
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,13,0,8.5,480
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,14,1,12.1,680
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,15,2,12.8,751
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,16,0,13.8,288
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,17,0,9.2,405
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,18,0,9.2,473
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,19,0,9.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,20,0,8.9,613
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,21,1,8.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,22,2,9.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,23,0,10.1,608
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,24,0,10.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,25,3,9.7,668
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,26,0,9.7,780
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,27,0,11.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,28,1,9.9,995
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,29,2,8.5,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,30,0,7.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2013,12,31,0,0,792
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,1,3,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,2,0,11.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,3,0,12.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,4,1,10.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,5,2,8.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,6,3,11.1,870
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,7,0,12.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,8,0,13.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,9,0,14.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,10,0,14.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,11,1,12.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,12,2,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,13,0,0,311
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,14,0,12.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,15,0,10.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,16,0,9.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,17,0,8.3,533
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,18,1,8.6,673
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,19,2,6.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,20,0,9.2,373
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,21,0,8.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,22,0,11.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,23,0,11.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,24,0,14.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,25,1,16.2,899
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,26,2,16.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,27,0,12.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,28,0,7.8,494
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,29,0,8.7,299
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,30,0,8.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,1,31,0,11.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,1,1,12,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,2,2,9,1069
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,3,0,7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,4,0,7.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,5,0,11.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,6,0,15.6,471
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,7,0,8.6,716
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,8,1,11.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,9,2,7.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,10,0,7.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,11,0,4.8,404
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,12,0,7.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,13,0,16.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,14,0,15.1,1079
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,15,1,9.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,16,2,10.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,17,0,10.3,631
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,18,0,11.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,19,0,13.5,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,20,0,11.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,21,0,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,22,1,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,23,2,14.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,24,0,11,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,25,0,11.1,503
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,26,0,11.2,623
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,27,0,11.7,749
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,2,28,0,14.5,1064
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,1,1,12.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,2,2,16.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,3,0,12.5,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,4,0,11.9,424
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,5,0,16.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,6,0,20.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,7,0,17.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,8,1,19.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,9,2,17.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,10,0,19,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,11,0,18.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,12,0,16.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,13,0,13.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,14,0,15.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,15,1,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,16,2,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,17,0,22.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,18,0,23.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,19,0,20.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,20,0,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,21,0,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,22,1,16.2,999
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,23,2,13.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,24,0,13.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,25,0,13.7,505
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,26,0,13.5,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,27,0,12.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,28,0,15.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,29,1,12.4,1227
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,30,2,13.9,1298
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,3,31,0,15.1,712
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,1,0,19.7,604
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,2,0,14.7,603
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,3,0,15.8,942
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,4,0,16.8,1419
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,5,1,18.6,2074
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,6,2,0,1495
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,8,0,25.5,777
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,9,0,26,854
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,10,0,27.5,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,11,0,26.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,12,1,24.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,13,2,23.8,2029
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,14,0,25.3,1413
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,15,0,26,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,16,0,26.5,1438
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,17,3,28,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,19,1,23.6,2845
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,20,2,19,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,21,0,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,22,0,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,23,0,19.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,24,0,16.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,25,0,17,1452
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,26,1,17.3,2008
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,27,2,19.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,28,0,23.8,1151
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,29,0,24.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,4,30,0,23.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,1,3,25.6,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,2,0,23.1,2053
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,3,1,23.4,2262
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,4,2,25.2,1871
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,5,0,27.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,6,0,27.7,888
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,7,0,24.9,1020
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,8,0,28.3,1155
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,9,0,30.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,10,1,30.4,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,11,2,28.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,12,0,29.1,1136
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,13,0,0,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,14,0,0,1054
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,15,0,26.5,1080
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,16,0,26.5,1715
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,17,1,25.1,1830
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,18,2,26.1,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,19,0,0,1174
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,20,0,18.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,21,0,17.3,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,22,0,16.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,23,0,19,1499
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,24,1,22.3,1734
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,25,2,21.9,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,26,0,22,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,27,0,22.7,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,28,0,20.7,985
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,29,0,22.4,1252
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,30,0,23.8,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,5,31,1,21.2,0
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,1,2,24.5,1809
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,2,0,26.6,1231
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,3,0,28.7,1221
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,4,0,27.7,1208
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,5,0,27.7,1204
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,6,0,29,1647
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,7,1,26.6,2098
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,8,2,29.1,1987
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,9,0,28.9,1242
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,10,0,28.1,1059
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,11,0,30.1,1240
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,12,0,31.7,1381
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,13,0,33.4,1967
3409,PLAYA POSTIGUET,Comunidad Valenciana,0,0,17,00:00.0,2014,6,14,1,33.3,2086
